No(line_no),주소(address),경도(longitute),위도(latitude),쓰레기통 형태(trash_type)
4118,서울미래초등학교 사거리 (서울특별시 구로구 새말로 73),126.888298,37.50437927,서울자전거 따릉이
4119,삼부르네상스파크빌 (서울특별시 구로구 남부순환로 1299),126.8950958,37.47874069,서울자전거 따릉이
4120,동양미래대학교 정문 옆 (서울특별시 구로구 경인로 445),126.8676987,37.49988937,서울자전거 따릉이
4121,고척스카이돔구장 광장 (서울특별시 구로구 경인로 430),126.8684006,37.49946976,서울자전거 따릉이
4122,고척근린공원 고척도서관 앞 (서울특별시 구로구 고척로45길 31),126.8527603,37.50513458,서울자전거 따릉이
4123,개봉지구대 개봉치안센터 (서울특별시 구로구 경인로 293),126.8537293,37.49768448,서울자전거 따릉이
4124,개봉역(북측광장) (서울특별시 구로구 경인로40길 47),126.8582535,37.49499512,서울자전거 따릉이
4125,개봉푸르지오아파트 상가 (서울특별시 구로구 남부순환로 775),126.8472824,37.50170517,서울자전거 따릉이
4126,개봉역 1번 출구 자전거보관서쪽 (서울특별시 구로구 경인로40길 47),126.8592148,37.49428177,서울자전거 따릉이
4127,한진아파트 입구 (서울특별시 구로구 개봉로3길 87),126.8520126,37.4860611,서울자전거 따릉이
4128,오류동역 2번출구 (서울특별시 구로구 서해안로 2340-10),126.8437042,37.49367142,서울자전거 따릉이
4129,온수역 북측 (서울특별시 구로구 경인로3길 지하 64),126.8245239,37.49279022,서울자전거 따릉이
4130,구로역 광장 (서울특별시 구로구 구로중앙로 174),126.8803864,37.50311661,서울자전거 따릉이
4131,천왕이펜하우스 4단지 상가 앞 (서울특별시 구로구 천왕로 9),126.8395004,37.48028946,서울자전거 따릉이
4132,천왕연지타운2단지 앞 (서울특별시 구로구 오리로 1102-10),126.845726,37.48210526,서울자전거 따릉이
4133,천왕역 4번출구 뒤 (서울특별시 구로구 오리로 지하 1154),126.8392105,37.48638535,서울자전거 따릉이
4134,디지털입구 교차로 (서울특별시 구로구 시흥대로 551),126.9010391,37.48288345,서울자전거 따릉이
4135,도야미리숯불갈비 앞 (서울특별시 구로구 신도림로 67),126.8820496,37.51000977,서울자전거 따릉이
4136,구일고등학교 정문 (서울특별시 구로구 구일로 90-51),126.8743286,37.49340057,서울자전거 따릉이
4137,강서수도사업소민원센터 (서울특별시 구로구 가마산로 272),126.8901215,37.49578094,서울자전거 따릉이
4138,구로구의회 앞 (서울특별시 구로구 가마산로25길 9-24),126.8895874,37.49645615,서울자전거 따릉이
4139,화광신문사 앞 (서울특별시 구로구 공원로 68),126.8894806,37.50284958,서울자전거 따릉이
4140,신도림테크노근린공원 (서울특별시 구로구 새말로 121-15),126.891304,37.50819397,서울자전거 따릉이
4141,가리봉동주민센터 (서울특별시 구로구 디지털로26길 5),126.8927994,37.48160172,서울자전거 따릉이
4142,원메디타운 앞 (서울특별시 구로구 경인로 403),126.864502,37.49789047,서울자전거 따릉이
4143,삼환로즈빌아파트 105동 옆 (서울특별시 구로구 경인로 343),126.8591919,37.49723053,서울자전거 따릉이
4144,한마을아파트 정문상가 (서울특별시 구로구 경인로 382),126.8630981,37.49649811,서울자전거 따릉이
4145,참새공원(백곡경노당) (서울특별시 구로구 고척로21길 85),126.8443375,37.5051384,서울자전거 따릉이
4146,동인오피스텔 건너편 소공원 (서울특별시 구로구 고척로22길 64),126.8475037,37.49848175,서울자전거 따릉이
4147,궁동생태공원 (서울특별시 구로구 오리로 1352),126.8289642,37.50190353,서울자전거 따릉이
4148,오정초교 앞 보도육교 (서울특별시 구로구 경인로2길 10),126.8263931,37.49072266,서울자전거 따릉이
4149,오리로와 서해안도로 교차로 앞 (서울특별시 구로구 오리로 1181),126.8364945,37.48859787,서울자전거 따릉이
4150,신도림2차e편한세상아파트 203동 앞 (서울특별시 구로구 신도림로 16),126.8825378,37.50518036,서울자전거 따릉이
4151,대림역 1번 출입구 밑 (서울특별시 구로구 도림천로 351),126.8947525,37.49256516,서울자전거 따릉이
4152,남구로역 5번 출입구 앞 (서울특별시 구로구 도림로 지하 7),126.8867035,37.48567963,서울자전거 따릉이
4153,천왕역 1번 출입구 앞 (서울특별시 구로구 오리로 지하 1154),126.8388214,37.48620987,서울자전거 따릉이
4154,구로1동우체국 앞 (서울특별시 구로구 구일로 64),126.8737717,37.4920311,서울자전거 따릉이
4155,천왕이펜하우스5단지 앞 (서울특별시 구로구 천왕로 10),126.8426971,37.47943115,서울자전거 따릉이
4156,구로동롯데아파트 (서울특별시 구로구 새말로 31),126.8838806,37.50254822,서울자전거 따릉이
4157,구로구청 (서울특별시 구로구 가마산로 245),126.8884735,37.49526596,서울자전거 따릉이
4158,구로도서관 (서울특별시 구로구 공원로 15),126.8919907,37.49851608,서울자전거 따릉이
4159,태평양물산빌딩 (구로구 구로동 197-21),126.8951874,37.48485947,서울자전거 따릉이
4160,개봉아이파크아파트 앞 (구로구 개봉동 489-1),126.8609314,37.49034119,서울자전거 따릉이
4161,고척LIGA아파트 앞 (구로구 고척동 185-10),126.8607864,37.50605011,서울자전거 따릉이
4162,오류동역 맞은편 ( 구로구 오류동 6-2),126.8449631,37.49676132,서울자전거 따릉이
4163,구로구배드민턴실내체육관 앞 (구로구 오류동 326-1),126.8324204,37.4917984,서울자전거 따릉이
4164,금강수목원아파트 앞 (구로구 오류동 255-5),126.834198,37.48937988,서울자전거 따릉이
4165,삼성전자 물류센터 앞 (서울시 구로구 구일로126),126.8717804,37.49699783,서울자전거 따릉이
4166,구일역 1번 출입구 앞 (구로구 구로동 642-77),126.8710098,37.49539948,서울자전거 따릉이
4167,고척교 교차로 (구로구 구로동 621-12),126.871521,37.49856949,서울자전거 따릉이
4168,수궁동 성당 주변 (구로구 궁동 252-17),126.830658,37.49525833,서울자전거 따릉이
4169,신도림4차 e편한세상 아파트 1109동 앞 (구로구 신도림동 312-16),126.8868332,37.5123291,서울자전거 따릉이
4170,노들역 1번출구 (서울특별시 동작구 노량진로 지하 238),126.9524689,37.51284409,서울자전거 따릉이
4171,사육신공원앞 (서울특별시 동작구 노량진로 191),126.9480591,37.51335907,서울자전거 따릉이
4172,유한양행앞 (서울특별시 동작구 노량진로 74),126.9342423,37.51293945,서울자전거 따릉이
4173,노량진근린공원 대방공원 (서울특별시 동작구 여의대방로44길 20),126.9280701,37.5093689,서울자전거 따릉이
4174,보라매역 8번출구 (서울특별시 동작구 상도로 지하 2),126.9210815,37.50007629,서울자전거 따릉이
4175,녹십초요양병원앞 (서울특별시 동작구 시흥대로 634),126.9062271,37.48836136,서울자전거 따릉이
4176,장승배기역 5번출구 (서울특별시 동작구 상도로 지하 188),126.9393616,37.50585175,서울자전거 따릉이
4177,신대방삼거리역 6번출구쪽 (서울특별시 동작구 상도로 지하 76),126.9295654,37.49985504,서울자전거 따릉이
4178,신대방삼거리역 3번출구쪽 (서울특별시 동작구 상도로 지하 76),126.9270935,37.49964523,서울자전거 따릉이
4179,장승배기역2번출구뒷편쪽 (서울특별시 동작구 상도로 지하 188),126.9389877,37.50449753,서울자전거 따릉이
4180,상도역 1번출구 (서울특별시 동작구 상도로 지하 272),126.948204,37.50217819,서울자전거 따릉이
4181,흑석역 1번출구 (서울특별시 동작구 현충로 지하 90),126.9636154,37.50938034,서울자전거 따릉이
4182,흑석역 4번출구 (서울특별시 동작구 현충로 지하 90),126.9634934,37.50858688,서울자전거 따릉이
4183,중앙대학교 정문 (서울특별시 동작구 흑석로 47),126.9591522,37.50704193,서울자전거 따릉이
4184,이수역 11번출구쪽 (서울특별시 동작구 사당로 지하 310),126.9816208,37.48550797,서울자전거 따릉이
4185,사당동 아르테스 웨딩앞 (서울특별시 동작구 동작대로 지하 3),126.9815826,37.48149109,서울자전거 따릉이
4186,사당역 7번출구쪽 (서울특별시 동작구 동작대로 지하 3),126.9805756,37.47689056,서울자전거 따릉이
4187,정금마을 마을버스정류장 (서울특별시 서초구 동작대로 198),126.9823914,37.4947052,서울자전거 따릉이
4188,동작역 5번출구 동작주차공원 (서울특별시 동작구 현충로 지하 220),126.97715,37.50318909,서울자전거 따릉이
4189,동작역 7번출구 (서울특별시 동작구 현충로 지하 220),126.9760895,37.50318146,서울자전거 따릉이
4190,비계 버스정류소 (서울특별시 동작구 현충로 151),126.9690781,37.5063591,서울자전거 따릉이
4191,사당중학교 버스정류소 (서울특별시 동작구 사당로 169),126.9680481,37.48683548,서울자전거 따릉이
4192,삼일초등학교 인근 (서울특별시 동작구 사당로23나길 27),126.9735642,37.48907852,서울자전거 따릉이
4193,노량진역 5번출구 (서울특별시 동작구 노량진로 지하 130),126.9399719,37.51324844,서울자전거 따릉이
4194,삼익아파트 (서울특별시 동작구 만양로 84),126.9448471,37.51054764,서울자전거 따릉이
4195,동작구민 체육센터 (서울특별시 동작구 여의대방로16길 53),126.9165268,37.49449921,서울자전거 따릉이
4196,상도 아이파크 아파트 (서울특별시 동작구 장승배기로 26),126.9417496,37.5008812,서울자전거 따릉이
4197,노량진동 맥도널드앞 (서울특별시 동작구 노량진동 113-7 ),126.9435272,37.5135231,서울자전거 따릉이
4198,보라매공원 정문 (서울특별시 동작구 신대방동 395 ),126.9177933,37.49707794,서울자전거 따릉이
4199,남성역3번출구 뒤 (서울특별시 동작구 사당동 1131 ),126.97155,37.48463058,서울자전거 따릉이
4200,한강 현대아파트 건너편 (동작구 흑석동 27-83 ),126.9692307,37.50592804,서울자전거 따릉이
4201,사당새마을금고 (서울특별시 사당동 211-2 ),126.9678421,37.48665237,서울자전거 따릉이
4202,대방역 4번출구 (서울특별시 영등포구 여의대방로 300),126.9266129,37.51290131,서울자전거 따릉이
4203,흑석한강푸르지오 106동앞 (서울특별시 동작구 흑석한강로 27),126.9661789,37.50535583,서울자전거 따릉이
4204,서울시여성가족재단 (서울특별시 동작구 여의대방로54길 18),126.9270859,37.51198959,서울자전거 따릉이
4205,양문교회 앞 (동작구 신대방동 607-8),126.9071121,37.48939896,서울자전거 따릉이
4206,LG전자 베스트? 대리점 앞 (고덕동 230),126.9198685,37.49766922,서울자전거 따릉이
4207,총신대 앞(육교) (동작구  사당동 1112),126.9664764,37.48815918,서울자전거 따릉이
4208,숭실대 입구역3번 출구 앞 (동작구  상도동 514),126.953682,37.4966011,서울자전거 따릉이
4209,노량진역 2번 출구 앞 (동작구  노량진동 67-3),126.9430695,37.51391983,서울자전거 따릉이
4210,대림아파트 후문 상가 옆 (동작구 사당로23길 137),126.9719086,37.48886871,서울자전거 따릉이
4211,노들나루공원 입구 ( 동작구 본동 258-49),126.9555512,37.51357651,서울자전거 따릉이
4212,노들역 3번출구 ( 동작구 노량진로 250-1),126.9541626,37.51193619,서울자전거 따릉이
4213,흑석 아크로리버하임(103동) ( 동작구 흑석동 143-57),126.9616318,37.51083755,서울자전거 따릉이
4214,중앙대학교 정문 ( 동작구 흑석동 221-1),126.9577789,37.50667191,서울자전거 따릉이
4215,빕스 대방점 앞 ( 동작구 대방동 341-15),126.9254379,37.51213455,서울자전거 따릉이
4216,대방1차 e편한세상 앞 ( 동작구 대방동 338-6),126.929512,37.51306152,서울자전거 따릉이
4217,7호선 이수역7번출구 ( 동작구 동작대로 89),126.9817963,37.4846077,서울자전거 따릉이
4218,흑석롯데캐슬에듀포레(107동) ( 동작구 흑석동 86-212),126.9607315,37.50470352,서울자전거 따릉이
4219,e편한세상 상도노빌리티 앞 ( 동작구 상도동 26-77),126.946785,37.50456238,서울자전거 따릉이
4220,강남중학교 앞 ( 동작구 대방동 466-45),126.9215775,37.50274277,서울자전거 따릉이
4221,삼일수영장 앞 ( 동작구 사당로27길 103),126.9743576,37.48712158,서울자전거 따릉이
4222,상도중앙하이츠빌 입구 ( 동작구 상도동 159-186),126.9497299,37.50024796,서울자전거 따릉이
4223,사당역10번출구(금강빌딩) ( 동작구 동작대로 29),126.9815064,37.4791069,서울자전거 따릉이
4224,기아자동차 사당점 앞 ( 동작구 사당로 272),126.9779205,37.48377991,서울자전거 따릉이
4225,이수역9번출구(맥도날드) ( 동작구 사당동 147-141),126.9805908,37.48470306,서울자전거 따릉이
4226,흑석한강푸르지오(110동) ( 동작구 흑석동 336-7),126.9647141,37.50311279,서울자전거 따릉이
4227,상도SH빌아파트 입구 ( 동작구 상도로53길 70),126.9545975,37.50321198,서울자전거 따릉이
4228,숭실대학교(중문)  ( 동작구 상도동 512-10),126.9563751,37.49550629,서울자전거 따릉이
4229,경문고등학교 앞 ( 동작구 동작동 산1-13),126.9824066,37.49150085,서울자전거 따릉이
4230,서울특별시 동작관악교육지원청 (동작구 상도2동175-1),126.9406433,37.50253296,서울자전거 따릉이
4231,봉림교 교통섬 (서울특별시 관악구 관천로 52),126.9263916,37.48423004,서울자전거 따릉이
4232,신림동 우방아파트 (서울특별시 관악구 관천로27길 2),126.9192734,37.4891777,서울자전거 따릉이
4233,사당역 5번출구 (서울특별시 동작구 남부순환로 지하 2089),126.9813309,37.47608948,서울자전거 따릉이
4234,미성동 신림체육센터 (서울특별시 관악구 난곡로 295),126.9146042,37.48025131,서울자전거 따릉이
4235,난곡 새마을금고 (서울특별시 관악구 난곡로 210),126.9184036,37.47372818,서울자전거 따릉이
4236,도림천 신화교 (서울특별시 관악구 신림로 40),126.9364548,37.4754715,서울자전거 따릉이
4237,은천치안센터 (서울특별시 관악구 봉천로 375),126.9431992,37.48334122,서울자전거 따릉이
4238,은천로입구 가로공원 (서울특별시 양천구 가로공원로 지하 133),126.9358292,37.48622513,서울자전거 따릉이
4239,조원동 미성아파트 (서울특별시 관악구 시흥대로 560),126.9020309,37.48319244,서울자전거 따릉이
4240,서울대입구역 1번출구 (서울특별시 관악구 남부순환로 1830),126.9533157,37.48086929,서울자전거 따릉이
4241,서울대입구역 마에스트로 (서울특별시 관악구 남부순환로 지하 1822),126.9506455,37.4813385,서울자전거 따릉이
4242,관악동작견인차량보관소 (서울특별시 관악구 신사로 7),126.9039002,37.4846611,서울자전거 따릉이
4243,관악농협농산물백화점 (서울특별시 관악구 남부순환로 1369),126.9028397,37.47991562,서울자전거 따릉이
4244,에이스에이존빌딩 (서울특별시 관악구 남부순환로 지하 1822),126.9508286,37.48170471,서울자전거 따릉이
4245,중앙동 동진빌딩 (서울특별시 관악구 관악로 217),126.9546967,37.48425674,서울자전거 따릉이
4246,낙성대로 입구 (서울특별시 관악구 남부순환로 1889),126.960495,37.47805786,서울자전거 따릉이
4247,보성운수차고지 맞은편 (서울특별시 관악구 난곡로 99),126.9194794,37.46488571,서울자전거 따릉이
4248,관악구청교차로 (서울특별시 관악구 관악로 153),126.9525833,37.47916412,서울자전거 따릉이
4249,낙성대 과학전시관 (서울특별시 관악구 낙성대로 101),126.9581451,37.46905518,서울자전거 따릉이
4250,영어마을 관악캠프 (서울특별시 관악구 낙성대로 70),126.9584274,37.47198868,서울자전거 따릉이
4251,신림역 5번출구 (서울특별시 관악구 남부순환로 지하 1614),126.9289093,37.48440933,서울자전거 따릉이
4252,신림역 8번출구 (서울특별시 관악구 신림로 340),126.930069,37.48450851,서울자전거 따릉이
4253,KT&G 관악지점 (서울특별시 관악구 남부순환로 1675),126.9365311,37.48490143,서울자전거 따릉이
4254,서울신성초등학교 (서울특별시 관악구 신림로 114),126.9370194,37.4711647,서울자전거 따릉이
4255,신림1교 교차로 (서울특별시 관악구 신림로 270),126.9318619,37.47842789,서울자전거 따릉이
4256,미림여고입구 교차로 (서울특별시 관악구 신림로 137),126.9334106,37.47229385,서울자전거 따릉이
4257,서울산업정보학교 (서울특별시 관악구 신림로 67),126.9421997,37.4706955,서울자전거 따릉이
4258,난우길입구 (서울특별시 관악구 문성로 115),126.9167557,37.47777557,서울자전거 따릉이
4259,은천초등학교 육교 (서울특별시 관악구 은천로 69),126.9429245,37.48635864,서울자전거 따릉이
4260,낙성대역 3번출구 뒤 (서울특별시 관악구 남부순환로 지하 1928),126.9633942,37.47702789,서울자전거 따릉이
4261,농협 관악문성지점 (서울특별시 금천구 남부순환로 1428),126.9093247,37.48072052,서울자전거 따릉이
4262,인헌초교 (서울특별시 관악구 봉천동 244-1 ),126.9592285,37.47509003,서울자전거 따릉이
4263,관악우체국 (서울특별시 관악구 남부순환로 1641),126.9328766,37.48476791,서울자전거 따릉이
4264,JK장평타워 (서울특별시 관악구 남부순환로 1943),126.9653626,37.47648239,서울자전거 따릉이
4265,낙성대역 1번출구 (서울특별시 관악구 남부순환로 1944),126.9649582,37.47629547,서울자전거 따릉이
4266,봉천역 2번출구 (서울특별시 관악구 남부순환로 1728),126.942131,37.48218918,서울자전거 따릉이
4267,조원동서울본병원 (서울특별시 관악구 남부순환로 1451),126.9120331,37.48152924,서울자전거 따릉이
4268,서울대입구역 5번출구 (서울특별시 관악구 남부순환로 1817),126.9520035,37.48154831,서울자전거 따릉이
4269,나들목공원 (서울특별시 관악구 신림로 41),126.9445114,37.46940613,서울자전거 따릉이
4270,당곡사거리 (서울특별시 관악구 보라매로 3),126.9274674,37.48974991,서울자전거 따릉이
4271,삼성디지털프라자관악점 (서울특별시 관악구 신림로 386),126.9284821,37.48856354,서울자전거 따릉이
4272,신림동걷고싶은문화의거리입구 (서울특별시 관악구 신림로 369),126.9287033,37.48730087,서울자전거 따릉이
4273,보라매공원 보도육교 (서울특별시 관악구 신사로 132),126.9163818,37.48899078,서울자전거 따릉이
4274,신대방역 2번 출구 (신림동 신대방역 2번출구),126.9130173,37.48712921,서울자전거 따릉이
4275,서울대학교 정문 (신림동 56-1),126.9488068,37.46681976,서울자전거 따릉이
4276,양녕로 입구 (남부순환로 1761),126.9461594,37.48218918,서울자전거 따릉이
4277,동방1교 (신림로 144),126.9339218,37.47182846,서울자전거 따릉이
4278,구암초등학교 버스정류장 (관악구 봉천동 490-9),126.9459229,37.48949051,서울자전거 따릉이
4279,대학동 고시촌 (서울특별시 관악구 신림로 97 밀라트),126.938652,37.47046661,서울자전거 따릉이
4280,우리은행 낙성대역지점 (남부순환로 1889),126.95961,37.4788208,서울자전거 따릉이
4281,현대시장사거리(신한은행) (은천로 110),126.9475174,37.4867363,서울자전거 따릉이
4282,삼성서비스센터(관악점)  (남부순환로 1719),126.9414063,37.48275375,서울자전거 따릉이
4283,도원맨션 (남부순환로 1699),126.9391556,37.48368835,서울자전거 따릉이
4284,대학동주민센터  (신림로 115),126.9364853,37.47068787,서울자전거 따릉이
4285,은천교회 (남부순환로 1654),126.9345093,37.48464584,서울자전거 따릉이
4286,삼화페인트 봉천점 (남부순환로 1700),126.9390259,37.4833107,서울자전거 따릉이
4287,사랑의병원 (남부순환로 1868),126.9569321,37.47946548,서울자전거 따릉이
4288,신봉천주유소 (남부순환로 1884),126.9586945,37.47877121,서울자전거 따릉이
4289,본마을 정류소 앞 (서울특별시 서초구 본마을2길 2),127.0514832,37.4532814,서울자전거 따릉이
4290,청계산입구역 1번출구 (서울특별시 서초구 청계산로 지하 179),127.0543747,37.44893646,서울자전거 따릉이
4291,청계산입구역 2번출구 (서울특별시 서초구 청계산로 지하 179),127.0550156,37.44765854,서울자전거 따릉이
4292,내곡3단지 어린이공원 앞 (서울특별시 서초구 청계산로9길 76),127.0593796,37.45375061,서울자전거 따릉이
4293,언남초등학교 앞 (서울특별시 서초구 헌릉로8길 42),127.0621033,37.45435715,서울자전거 따릉이
4294,내곡파출소 뒤 정자 (서울특별시 서초구 헌릉로 226),127.0649262,37.45440674,서울자전거 따릉이
4295,반포1동 주민센터 앞 (서울특별시 서초구 사평대로 지하 285),127.0131073,37.50509644,서울자전거 따릉이
4296,서초구립반포도서관 앞 (서울특별시 서초구 고무래로 34),127.0123138,37.50263596,서울자전거 따릉이
4297,서초현대4차아파트 201동 맞은편 (서울특별시 서초구 고무래로 94),127.0186157,37.50065231,서울자전거 따릉이
4298,고속터미널역 5번출구 앞 (서울특별시 서초구 신반포로 지하 188),127.0022583,37.5022316,서울자전거 따릉이
4299,신반포역 2번출구 앞 (서울특별시 서초구 신반포로 지하 105),126.9974899,37.50411606,서울자전거 따릉이
4300,반포종합운동장 입구 (서울특별시 서초구 신반포로16길 30),126.9954758,37.5017128,서울자전거 따릉이
4301,아크로리버뷰 부지 앞 (서초구 잠원동 78),127.0059586,37.51304626,서울자전거 따릉이
4302,고속터미널역 8-1번  8-2번 출구 사이 (서울특별시 서초구 신반포로 지하 188),127.0039444,37.50619888,서울자전거 따릉이
4303,반포본동 주민센터 앞 (서울특별시 서초구 신반포로 10),126.9861603,37.50061417,서울자전거 따릉이
4304,하나은행 방배동지점 앞 (서울특별시 서초구 방배로 110),126.9946823,37.48561096,서울자전거 따릉이
4305,사당역 12번출구 뒤 (서울특별시 동작구 동작대로 지하 3),126.9820328,37.47806931,서울자전거 따릉이
4306,방배래미안 정문 앞 (서울특별시 서초구 남부순환로 2183),126.9830093,37.47261047,서울자전거 따릉이
4307,백석예술대학교 제3캠퍼스 앞 (서울특별시 서초구 방배로9길 23),126.9952469,37.4737587,서울자전거 따릉이
4308,신동아럭스빌아파트 앞 (서울특별시 서초구 방배로1길 9),127.0013886,37.47518158,서울자전거 따릉이
4309,방배열린문화센터 앞 (서울특별시 서초구 서초대로 지하 103),126.9925232,37.48905182,서울자전거 따릉이
4310,뒷벌공원 옆 (서울특별시 서초구 방배중앙로 131),126.9867249,37.48958588,서울자전거 따릉이
4311,로고스교회 맞은 편 (서울특별시 서초구 방배천로 126),126.9849625,37.48701096,서울자전거 따릉이
4312,이수역 4번 출구 (서울특별시 동작구 사당로 지하 310),126.9826279,37.4858284,서울자전거 따릉이
4313,삼성타운(삼성생명) A동 맞은편 (서울특별시 서초구 서초대로 405),127.0249634,37.49691391,서울자전거 따릉이
4314,서초신동아1차아파트 옆 (서울특별시 서초구 효령로36길 22),127.0229569,37.49111176,서울자전거 따릉이
4315,KT 서초지사 앞 (서울특별시 서초구 사평대로 73),127.0027008,37.48215866,서울자전거 따릉이
4316,서울남부터미널 대합실 입구 (서울특별시 서초구 서초중앙로 지하 31),127.0148697,37.48455811,서울자전거 따릉이
4317,교대역 6번출구 (서울특별시 서초구 서초대로 지하 294),127.0137863,37.49421692,서울자전거 따릉이
4318,양재전화국 사거리 (서울특별시 강남구 논현로 201),127.0417023,37.48537827,서울자전거 따릉이
4319,양재역 11번 출구 앞 (서울특별시 서초구 남부순환로 지하 2585),127.0341797,37.48398972,서울자전거 따릉이
4320,서울가정법원 (서울특별시 서초구 강남대로 193),127.0367279,37.48149109,서울자전거 따릉이
4321,교육개발원입구 교차로 (서울특별시 서초구 바우뫼로1길 35),127.0389099,37.47785187,서울자전거 따릉이
4322,양재초등학교 맞은편 (서울특별시 서초구 바우뫼로18길 14),127.03051,37.47361374,서울자전거 따릉이
4323,서울시 품질시험소 앞 (서울특별시 서초구 태봉로 131),127.029007,37.46920013,서울자전거 따릉이
4324,섬들근린공원 (서울특별시 서초구 태봉로2길 24),127.026619,37.46263885,서울자전거 따릉이
4325,서초리슈빌S 글로벌 앞 (서울특별시 서초구 양재대로2길 8),127.0247421,37.45995331,서울자전거 따릉이
4326,우솔초등학교 맞은편 (서울특별시 서초구 양재대로2길 74),127.0193481,37.45623398,서울자전거 따릉이
4327,서초유치원 맞은편 (서울특별시 서초구 양재대로2길 74),127.0162888,37.4557991,서울자전거 따릉이
4328,더케이호텔 입구(양재2) (서울특별시 서초구 바우뫼로12길 70),127.0344772,37.46750641,서울자전거 따릉이
4329,하이브랜드 앞 (서울특별시 서초구 매헌로 16),127.0360413,37.46332169,서울자전거 따릉이
4330,시민의숲역 1번출구 옆 (서울특별시 서초구 매헌로 지하 116),127.0388565,37.47043991,서울자전거 따릉이
4331,양재동 꽃시장 입구 (서울특별시 서초구 강남대로 27),127.0403595,37.46768951,서울자전거 따릉이
4332,하나로클럽 양재점 맞은편 (서울특별시 서초구 청계산로 10),127.0461121,37.46268845,서울자전거 따릉이
4333,구룡사 삼거리 (서울특별시 강남구 논현로2길 22),127.0505905,37.47153854,서울자전거 따릉이
4334,잠원역 3번-4번 출구사이 (서울특별시 서초구 잠원로4길 지하 46),127.0111771,37.51298904,서울자전거 따릉이
4335,한신16차아파트 119동 앞 (서울특별시 서초구 나루터로4길 60),127.0092087,37.5161972,서울자전거 따릉이
4336,바우뫼문화복지회관 (서울특별시 서초구 바우뫼로 43),127.0268402,37.47192764,서울자전거 따릉이
4337,이수역 1번출구 (서울특별시 서초구 동작대로 134),126.9825745,37.48855591,서울자전거 따릉이
4338,이수고가차도 남단 (서울특별시 서초구 동작대로 204 청남빌딩),126.9830627,37.49474335,서울자전거 따릉이
4339,서초역 3번출구 (서울특별시 서초동 1748-14),127.0081635,37.49053955,서울자전거 따릉이
4340,서초4동주민센터 (서울특별시 서초동 1389),127.0222702,37.50231934,서울자전거 따릉이
4341,주홍교 하부 (서울특별시 잠원동 91-29),127.0160523,37.51034927,서울자전거 따릉이
4342,서초포레스타 7단지 (서울특별시 신원동 266),127.0577393,37.44896698,서울자전거 따릉이
4343,내방역 8번출구 앞 (서울특별시 서초구 방배로 162),126.9941177,37.48802185,서울자전거 따릉이
4344,교대입구 교차로 (서울특별시 서초동 1748-33),127.010582,37.4873085,서울자전거 따릉이
4345,일동제약 사거리 (서울특별시 양재동 67-12),127.038269,37.47782898,서울자전거 따릉이
4346,양재시민의숲역 3번출구 (서울특별시 양재동 316-11),127.0396118,37.46965027,서울자전거 따릉이
4347,염곡치안센터 건너편 (서울특별시 염곡동 260-1),127.0487976,37.46157837,서울자전거 따릉이
4348,영동1교 (양재천근린공원) (서울특별시 양재동 261-23),127.0389023,37.47438812,서울자전거 따릉이
4349,길마중4교 하부 (서울특별시 잠원동 84-3),127.0152817,37.51486969,서울자전거 따릉이
4350,교대역 5번출구뒤 (서울특별시 서초구 서초중앙로 130),127.014183,37.49361801,서울자전거 따릉이
4351,서울서초고용센터앞 (서울특별시 서초구 반포대로 43),127.0109711,37.48416138,서울자전거 따릉이
4352,연세사랑병원신관앞 (서울특별시 서초구 효령로 10),126.9862824,37.47597885,서울자전거 따릉이
4353,방배래미안아트힐 101동앞 (서울특별시 서초구 남부순환로 2311-12),127.0058365,37.47720337,서울자전거 따릉이
4354,그룹한빌딩옆 (서울특별시 서초구 서초대로 62),126.9891663,37.48652649,서울자전거 따릉이
4355,CJ오쇼핑앞 (서울특별시 서초구 과천대로 870-13),126.9868012,37.4681015,서울자전거 따릉이
4356,LH서초3단지 301동 맞은편 (서울특별시 서초구 양재대로2길 33),127.0226517,37.45742416,서울자전거 따릉이
4357,탑성마을입구 (서울특별시 서초구 탑성말길 2),127.0558853,37.4585495,서울자전거 따릉이
4358,능안마을입구 (서울특별시 서초구 능안말길 1-2),127.0671005,37.45561981,서울자전거 따릉이
4359,안골마을입구 (서울특별시 서초구 안골2길 3),127.0644531,37.45560837,서울자전거 따릉이
4360,남태령역 2번출구 (서울특별시 서초구 과천대로 810),126.9885254,37.46429825,서울자전거 따릉이
4361,SPC 앞 (서울특별시 서초구 남부순환로 2620),127.0369949,37.48479843,서울자전거 따릉이
4362,두상빌딩 앞 (서울특별시 서초구 언남길 87),127.0462418,37.47590637,서울자전거 따릉이
4363,남부터미널역 1번출구 (서울특별시 서초구 서초중앙로 38),127.0159226,37.485672,서울자전거 따릉이
4364,래미안서초스위트앞 (서울특별시 서초구 서운로 221),127.0216065,37.50241089,서울자전거 따릉이
4365,한전아트센터 앞 (서울특별시 서초구 효령로72길 60),127.0280609,37.48646927,서울자전거 따릉이
4366,현대고등학교 건너편 (서울특별시 강남구 압구정로 134),127.0217896,37.52407074,서울자전거 따릉이
4367,교보타워 버스정류장(신논현역 3번출구 후면) (서울특별시 강남구 봉은사로 지하 102),127.0242767,37.5055809,서울자전거 따릉이
4368,논현역 7번출구 (서울특별시 강남구 학동로 지하 102),127.0214768,37.51151657,서울자전거 따릉이
